MOVIMIENTO_ID,EMPRESA_ID,FECHA,CONTRATO_ID,CENTRO_CONTABLE,CUENTA_ID,DIVISA,IMPORTE,LINEA_CUENTA_RESULTADOS,CONCEPTO_GESTION
1349,1,2025-10-01,1051,3,760004,EUR,289.7,CR0008,Comisión estudio préstamo
1351,1,2025-10-01,2059,4,691002,EUR,-23.05,CR001301,Fondo garantía depósitos
1352,1,2025-10-01,2005,1,691001,EUR,-16.79,CR001302,Impuesto depósitos
1355,1,2025-10-01,2034,2,760012,EUR,153.83,CR0008,Comisión cancelación anticipada depósito
1357,1,2025-10-01,2038,2,760012,EUR,151.81,CR0008,Comisión cancelación anticipada depósito
1358,1,2025-10-01,2025,2,640001,EUR,-1964.28,CR0003,Intereses pagados depósito plazo fijo
1359,1,2025-10-01,2028,2,640001,EUR,-1601.45,CR0003,Intereses pagados depósito plazo fijo
1360,1,2025-10-01,2065,4,691001,EUR,-25.08,CR001302,Impuesto depósitos
1361,1,2025-10-01,2014,1,760012,EUR,100.94,CR0008,Comisión cancelación anticipada depósito
1366,1,2025-10-01,2057,4,760011,EUR,117.44,CR0008,Comisión gestión depósito
1367,1,2025-10-01,2031,2,760011,EUR,84.31,CR0008,Comisión gestión depósito
1369,1,2025-10-01,2059,4,760012,EUR,105.3,CR0008,Comisión cancelación anticipada depósito
1370,1,2025-10-01,2042,3,640001,EUR,-2465.71,CR0003,Intereses pagados depósito plazo fijo
1371,1,2025-10-01,2046,3,640001,EUR,-1881.2,CR0003,Intereses pagados depósito plazo fijo
1372,1,2025-10-01,2042,3,760011,EUR,231.22,CR0008,Comisión gestión depósito
1373,1,2025-10-01,2033,2,691001,EUR,-23.78,CR001302,Impuesto depósitos
1374,1,2025-10-01,2029,2,760011,EUR,183.95,CR0008,Comisión gestión depósito
1375,1,2025-10-01,2060,4,691001,EUR,-33.44,CR001302,Impuesto depósitos
1376,1,2025-10-01,2034,2,691001,EUR,-20.45,CR001302,Impuesto depósitos
1377,1,2025-10-01,2064,4,691002,EUR,-31.61,CR001301,Fondo garantía depósitos
1378,1,2025-10-01,2052,3,691002,EUR,-26.71,CR001301,Fondo garantía depósitos
1379,1,2025-10-01,2055,3,760011,EUR,197.94,CR0008,Comisión gestión depósito
1380,1,2025-10-01,2017,1,691002,EUR,-13.25,CR001301,Fondo garantía depósitos
1382,1,2025-10-01,2029,2,640001,EUR,-2703.07,CR0003,Intereses pagados depósito plazo fijo
1384,1,2025-10-01,2047,3,640001,EUR,-2486.85,CR0003,Intereses pagados depósito plazo fijo
1385,1,2025-10-01,2043,3,760012,EUR,131.94,CR0008,Comisión cancelación anticipada depósito
1386,1,2025-10-01,2008,1,691001,EUR,-47.5,CR001302,Impuesto depósitos
1387,1,2025-10-01,2059,4,691001,EUR,-16.1,CR001302,Impuesto depósitos
1388,1,2025-10-01,2029,2,691002,EUR,-18.82,CR001301,Fondo garantía depósitos
1389,1,2025-10-01,2016,1,640001,EUR,-2244.92,CR0003,Intereses pagados depósito plazo fijo
1391,1,2025-10-01,2031,2,760012,EUR,71.7,CR0008,Comisión cancelación anticipada depósito
1393,1,2025-10-01,2006,1,691002,EUR,-26.11,CR001301,Fondo garantía depósitos
1396,1,2025-10-01,2054,3,760012,EUR,116.34,CR0008,Comisión cancelación anticipada depósito
1397,1,2025-10-01,2052,3,760011,EUR,224.47,CR0008,Comisión gestión depósito
1401,1,2025-10-01,2019,1,760011,EUR,164.02,CR0008,Comisión gestión depósito
1404,1,2025-10-01,2024,2,760012,EUR,94.99,CR0008,Comisión cancelación anticipada depósito
1407,1,2025-10-01,2064,4,640001,EUR,-1231.38,CR0003,Intereses pagados depósito plazo fijo
1409,1,2025-10-01,2018,1,760011,EUR,246.83,CR0008,Comisión gestión depósito
1410,1,2025-10-01,2033,2,760012,EUR,62.28,CR0008,Comisión cancelación anticipada depósito
1411,1,2025-10-01,2062,4,760011,EUR,220.77,CR0008,Comisión gestión depósito
1412,1,2025-10-01,2033,2,640001,EUR,-2584.47,CR0003,Intereses pagados depósito plazo fijo
1416,1,2025-10-01,2033,2,691002,EUR,-30.82,CR001301,Fondo garantía depósitos
1419,1,2025-10-01,2045,3,640001,EUR,-2898.98,CR0003,Intereses pagados depósito plazo fijo
1421,1,2025-10-01,2061,4,691002,EUR,-12.03,CR001301,Fondo garantía depósitos
1423,1,2025-10-01,2027,2,760012,EUR,86.09,CR0008,Comisión cancelación anticipada depósito
1424,1,2025-10-01,2061,4,760011,EUR,157.66,CR0008,Comisión gestión depósito
1425,1,2025-10-01,2039,2,691002,EUR,-26.26,CR001301,Fondo garantía depósitos
1426,1,2025-10-01,2008,1,640001,EUR,-2792.25,CR0003,Intereses pagados depósito plazo fijo
1427,1,2025-10-01,2068,5,691002,EUR,-33.95,CR001301,Fondo garantía depósitos
1428,1,2025-10-01,2017,1,760012,EUR,143.31,CR0008,Comisión cancelación anticipada depósito
1429,1,2025-10-01,2021,2,760011,EUR,208.97,CR0008,Comisión gestión depósito
1431,1,2025-10-01,2005,1,760012,EUR,176.76,CR0008,Comisión cancelación anticipada depósito
1432,1,2025-10-01,2009,1,760011,EUR,165.33,CR0008,Comisión gestión depósito
1433,1,2025-10-01,2011,1,691001,EUR,-21.21,CR001302,Impuesto depósitos
1434,1,2025-10-01,2034,2,760012,EUR,85.51,CR0008,Comisión cancelación anticipada depósito
1436,1,2025-10-01,2062,4,640001,EUR,-1364.82,CR0003,Intereses pagados depósito plazo fijo
1437,1,2025-10-01,2001,1,691001,EUR,-17.32,CR001302,Impuesto depósitos
1440,1,2025-10-01,2065,4,640001,EUR,-2195.56,CR0003,Intereses pagados depósito plazo fijo
1442,1,2025-10-01,2062,4,760011,EUR,165.0,CR0008,Comisión gestión depósito
1445,1,2025-10-01,2007,1,640001,EUR,-2841.23,CR0003,Intereses pagados depósito plazo fijo
1446,1,2025-10-01,2067,5,640001,EUR,-2966.67,CR0003,Intereses pagados depósito plazo fijo
1448,1,2025-10-01,2021,2,691001,EUR,-40.67,CR001302,Impuesto depósitos
1449,1,2025-10-01,2040,2,691001,EUR,-47.36,CR001302,Impuesto depósitos
1450,1,2025-10-01,2013,1,760012,EUR,161.29,CR0008,Comisión cancelación anticipada depósito
1451,1,2025-10-01,2023,2,691001,EUR,-17.57,CR001302,Impuesto depósitos
1452,1,2025-10-01,2054,3,760011,EUR,93.25,CR0008,Comisión gestión depósito
1453,1,2025-10-01,2058,4,760012,EUR,135.03,CR0008,Comisión cancelación anticipada depósito
1454,1,2025-10-01,2026,2,691001,EUR,-18.31,CR001302,Impuesto depósitos
1455,1,2025-10-01,2008,1,691002,EUR,-12.14,CR001301,Fondo garantía depósitos
1456,1,2025-10-01,2027,2,691001,EUR,-35.34,CR001302,Impuesto depósitos
1457,1,2025-10-01,2006,1,760011,EUR,226.9,CR0008,Comisión gestión depósito
1461,1,2025-10-01,2055,3,760011,EUR,167.28,CR0008,Comisión gestión depósito
1462,1,2025-10-01,2052,3,760012,EUR,65.54,CR0008,Comisión cancelación anticipada depósito
1463,1,2025-10-01,2058,4,640001,EUR,-1681.11,CR0003,Intereses pagados depósito plazo fijo
1465,1,2025-10-01,2008,1,691001,EUR,-25.83,CR001302,Impuesto depósitos
1467,1,2025-10-01,2019,1,691001,EUR,-40.05,CR001302,Impuesto depósitos
1468,1,2025-10-01,2008,1,760012,EUR,152.16,CR0008,Comisión cancelación anticipada depósito
1469,1,2025-10-01,2016,1,691002,EUR,-24.86,CR001301,Fondo garantía depósitos
1470,1,2025-10-01,2009,1,691001,EUR,-48.56,CR001302,Impuesto depósitos
1471,1,2025-10-01,2058,4,691002,EUR,-10.03,CR001301,Fondo garantía depósitos
1473,1,2025-10-01,2036,2,760011,EUR,202.08,CR0008,Comisión gestión depósito
1474,1,2025-10-01,2059,4,691002,EUR,-31.39,CR001301,Fondo garantía depósitos
1475,1,2025-10-01,2001,1,691002,EUR,-22.15,CR001301,Fondo garantía depósitos
1477,1,2025-10-01,2015,1,640001,EUR,-2928.67,CR0003,Intereses pagados depósito plazo fijo
1478,1,2025-10-01,2045,3,691001,EUR,-45.44,CR001302,Impuesto depósitos
1480,1,2025-10-01,2055,3,760012,EUR,150.24,CR0008,Comisión cancelación anticipada depósito
1484,1,2025-10-01,2042,3,760011,EUR,96.16,CR0008,Comisión gestión depósito
1486,1,2025-10-01,2063,4,760012,EUR,84.15,CR0008,Comisión cancelación anticipada depósito
1487,1,2025-10-01,2049,3,760012,EUR,80.1,CR0008,Comisión cancelación anticipada depósito
1489,1,2025-10-01,2023,2,760011,EUR,241.31,CR0008,Comisión gestión depósito
1490,1,2025-10-01,2039,2,640001,EUR,-1353.87,CR0003,Intereses pagados depósito plazo fijo
1494,1,2025-10-01,2067,5,760012,EUR,175.53,CR0008,Comisión cancelación anticipada depósito
1496,1,2025-10-01,2035,2,691001,EUR,-38.52,CR001302,Impuesto depósitos
1497,1,2025-10-01,2038,2,691002,EUR,-15.48,CR001301,Fondo garantía depósitos
1499,1,2025-10-01,2013,1,691001,EUR,-47.73,CR001302,Impuesto depósitos
1500,1,2025-10-01,2062,4,640001,EUR,-2022.44,CR0003,Intereses pagados depósito plazo fijo
1501,1,2025-10-01,2031,2,640001,EUR,-1209.58,CR0003,Intereses pagados depósito plazo fijo
1502,1,2025-10-01,2022,2,760011,EUR,232.33,CR0008,Comisión gestión depósito
1504,1,2025-10-01,2047,3,691002,EUR,-22.07,CR001301,Fondo garantía depósitos
1505,1,2025-10-01,2054,3,691002,EUR,-25.2,CR001301,Fondo garantía depósitos
1506,1,2025-10-01,2068,5,760011,EUR,205.53,CR0008,Comisión gestión depósito
1510,1,2025-10-01,2007,1,760012,EUR,62.1,CR0008,Comisión cancelación anticipada depósito
1511,1,2025-10-01,2068,5,640001,EUR,-2123.88,CR0003,Intereses pagados depósito plazo fijo
1512,1,2025-10-01,2059,4,760011,EUR,129.04,CR0008,Comisión gestión depósito
1513,1,2025-10-01,2007,1,760011,EUR,111.85,CR0008,Comisión gestión depósito
1515,1,2025-10-01,2018,1,760012,EUR,111.14,CR0008,Comisión cancelación anticipada depósito
1516,1,2025-10-01,2025,2,691002,EUR,-18.2,CR001301,Fondo garantía depósitos
1517,1,2025-10-01,2039,2,691001,EUR,-44.37,CR001302,Impuesto depósitos
1518,1,2025-10-01,2069,5,691002,EUR,-22.2,CR001301,Fondo garantía depósitos
1521,1,2025-10-01,2010,1,691002,EUR,-19.62,CR001301,Fondo garantía depósitos
1522,1,2025-10-01,2062,4,760012,EUR,62.74,CR0008,Comisión cancelación anticipada depósito
1523,1,2025-10-01,2065,4,691001,EUR,-39.83,CR001302,Impuesto depósitos
1525,1,2025-10-01,2023,2,640001,EUR,-1866.42,CR0003,Intereses pagados depósito plazo fijo
1527,1,2025-10-01,2040,2,691002,EUR,-34.93,CR001301,Fondo garantía depósitos
1528,1,2025-10-01,2068,5,640001,EUR,-2653.31,CR0003,Intereses pagados depósito plazo fijo
1529,1,2025-10-01,2001,1,760011,EUR,206.97,CR0008,Comisión gestión depósito
1530,1,2025-10-01,2027,2,691001,EUR,-38.96,CR001302,Impuesto depósitos
1531,1,2025-10-01,2061,4,640001,EUR,-2228.06,CR0003,Intereses pagados depósito plazo fijo
1532,1,2025-10-01,2023,2,640001,EUR,-1456.13,CR0003,Intereses pagados depósito plazo fijo
1533,1,2025-10-01,2012,1,691002,EUR,-30.67,CR001301,Fondo garantía depósitos
1534,1,2025-10-01,2019,1,760012,EUR,118.84,CR0008,Comisión cancelación anticipada depósito
1535,1,2025-10-01,2029,2,760011,EUR,130.32,CR0008,Comisión gestión depósito
1537,1,2025-10-01,2033,2,760012,EUR,61.6,CR0008,Comisión cancelación anticipada depósito
1539,1,2025-10-01,2012,1,760011,EUR,151.03,CR0008,Comisión gestión depósito
1541,1,2025-10-01,2022,2,760011,EUR,235.46,CR0008,Comisión gestión depósito
1545,1,2025-10-01,2057,4,640001,EUR,-1999.67,CR0003,Intereses pagados depósito plazo fijo
1546,1,2025-10-01,2013,1,760012,EUR,143.83,CR0008,Comisión cancelación anticipada depósito
1547,1,2025-10-01,2014,1,760011,EUR,161.06,CR0008,Comisión gestión depósito
1550,1,2025-10-01,2030,2,640001,EUR,-2788.34,CR0003,Intereses pagados depósito plazo fijo
1551,1,2025-10-01,2018,1,760011,EUR,119.59,CR0008,Comisión gestión depósito
1553,1,2025-10-01,2069,5,691001,EUR,-16.77,CR001302,Impuesto depósitos
1555,1,2025-10-01,2065,4,760012,EUR,158.06,CR0008,Comisión cancelación anticipada depósito
1556,1,2025-10-01,2036,2,691002,EUR,-14.25,CR001301,Fondo garantía depósitos
1558,1,2025-10-01,2018,1,760011,EUR,82.96,CR0008,Comisión gestión depósito
1560,1,2025-10-01,2019,1,691001,EUR,-46.34,CR001302,Impuesto depósitos
1561,1,2025-10-01,2052,3,760011,EUR,88.42,CR0008,Comisión gestión depósito
1562,1,2025-10-01,2014,1,760012,EUR,65.56,CR0008,Comisión cancelación anticipada depósito
1566,1,2025-10-01,2013,1,760011,EUR,81.46,CR0008,Comisión gestión depósito
1567,1,2025-10-01,2009,1,760012,EUR,114.19,CR0008,Comisión cancelación anticipada depósito
1568,1,2025-10-01,2065,4,691001,EUR,-40.43,CR001302,Impuesto depósitos
1570,1,2025-10-01,2061,4,640001,EUR,-1939.57,CR0003,Intereses pagados depósito plazo fijo
1571,1,2025-10-01,2006,1,691002,EUR,-19.78,CR001301,Fondo garantía depósitos
1572,1,2025-10-01,2044,3,760012,EUR,74.79,CR0008,Comisión cancelación anticipada depósito
1575,1,2025-10-01,2024,2,760012,EUR,130.04,CR0008,Comisión cancelación anticipada depósito
1576,1,2025-10-01,2069,5,760011,EUR,153.04,CR0008,Comisión gestión depósito
1577,1,2025-10-01,2004,1,691002,EUR,-19.47,CR001301,Fondo garantía depósitos
1578,1,2025-10-01,2029,2,691001,EUR,-26.78,CR001302,Impuesto depósitos
1579,1,2025-10-01,2005,1,691002,EUR,-34.07,CR001301,Fondo garantía depósitos
1580,1,2025-10-01,2018,1,691002,EUR,-14.21,CR001301,Fondo garantía depósitos
1582,1,2025-10-01,2051,3,640001,EUR,-2676.26,CR0003,Intereses pagados depósito plazo fijo
1583,1,2025-10-01,2050,3,760011,EUR,177.51,CR0008,Comisión gestión depósito
1584,1,2025-10-01,2018,1,691002,EUR,-21.19,CR001301,Fondo garantía depósitos
1586,1,2025-10-01,2062,4,691002,EUR,-11.58,CR001301,Fondo garantía depósitos
1587,1,2025-10-01,2014,1,760011,EUR,230.04,CR0008,Comisión gestión depósito
1589,1,2025-10-01,2016,1,691001,EUR,-31.43,CR001302,Impuesto depósitos
1590,1,2025-10-01,2016,1,760011,EUR,193.66,CR0008,Comisión gestión depósito
1592,1,2025-10-01,2043,3,640001,EUR,-2393.67,CR0003,Intereses pagados depósito plazo fijo
1594,1,2025-10-01,2017,1,691001,EUR,-28.11,CR001302,Impuesto depósitos
1595,1,2025-10-01,2053,3,760011,EUR,212.85,CR0008,Comisión gestión depósito
1596,1,2025-10-01,2001,1,691002,EUR,-12.74,CR001301,Fondo garantía depósitos
1597,1,2025-10-01,2011,1,640001,EUR,-2957.07,CR0003,Intereses pagados depósito plazo fijo
1599,1,2025-10-01,2001,1,691001,EUR,-29.55,CR001302,Impuesto depósitos
1600,1,2025-10-01,2063,4,691002,EUR,-11.28,CR001301,Fondo garantía depósitos
1601,1,2025-10-01,2008,1,760011,EUR,241.15,CR0008,Comisión gestión depósito
1602,1,2025-10-01,2063,4,760012,EUR,60.08,CR0008,Comisión cancelación anticipada depósito
1604,1,2025-10-01,2020,1,691002,EUR,-23.98,CR001301,Fondo garantía depósitos
1605,1,2025-10-01,2017,1,691002,EUR,-26.63,CR001301,Fondo garantía depósitos
1606,1,2025-10-01,2032,2,760012,EUR,169.73,CR0008,Comisión cancelación anticipada depósito
1607,1,2025-10-01,2042,3,760011,EUR,167.76,CR0008,Comisión gestión depósito
1608,1,2025-10-01,2063,4,760012,EUR,165.38,CR0008,Comisión cancelación anticipada depósito
1610,1,2025-10-01,2027,2,760012,EUR,80.39,CR0008,Comisión cancelación anticipada depósito
1616,1,2025-10-01,2007,1,760012,EUR,95.63,CR0008,Comisión cancelación anticipada depósito
1618,1,2025-10-01,2007,1,691001,EUR,-33.34,CR001302,Impuesto depósitos
1620,1,2025-10-01,2016,1,691002,EUR,-24.96,CR001301,Fondo garantía depósitos
1622,1,2025-10-01,2027,2,640001,EUR,-1984.78,CR0003,Intereses pagados depósito plazo fijo
1623,1,2025-10-01,2016,1,691001,EUR,-21.29,CR001302,Impuesto depósitos
1624,1,2025-10-01,2012,1,691001,EUR,-33.74,CR001302,Impuesto depósitos
1625,1,2025-10-01,2036,2,760011,EUR,190.08,CR0008,Comisión gestión depósito
1626,1,2025-10-01,2011,1,691001,EUR,-30.03,CR001302,Impuesto depósitos
1627,1,2025-10-01,2049,3,760011,EUR,97.84,CR0008,Comisión gestión depósito
1630,1,2025-10-01,2054,3,640001,EUR,-2531.0,CR0003,Intereses pagados depósito plazo fijo
1632,1,2025-10-01,2051,3,691001,EUR,-46.69,CR001302,Impuesto depósitos
1633,1,2025-10-01,2027,2,640001,EUR,-2332.01,CR0003,Intereses pagados depósito plazo fijo
1635,1,2025-10-01,2028,2,691001,EUR,-32.64,CR001302,Impuesto depósitos
1636,1,2025-10-01,2063,4,640001,EUR,-1484.85,CR0003,Intereses pagados depósito plazo fijo
1637,1,2025-10-01,2012,1,640001,EUR,-2653.72,CR0003,Intereses pagados depósito plazo fijo
1638,1,2025-10-01,2006,1,691001,EUR,-49.11,CR001302,Impuesto depósitos
1639,1,2025-10-01,2049,3,691001,EUR,-42.81,CR001302,Impuesto depósitos
1640,1,2025-10-01,2016,1,640001,EUR,-1496.24,CR0003,Intereses pagados depósito plazo fijo
1641,1,2025-10-01,2050,3,760012,EUR,79.31,CR0008,Comisión cancelación anticipada depósito
1642,1,2025-10-01,2035,2,760012,EUR,121.98,CR0008,Comisión cancelación anticipada depósito
1643,1,2025-10-01,2030,2,640001,EUR,-2943.03,CR0003,Intereses pagados depósito plazo fijo
1645,1,2025-10-01,2057,4,760012,EUR,156.77,CR0008,Comisión cancelación anticipada depósito
1646,1,2025-10-01,2050,3,760012,EUR,89.69,CR0008,Comisión cancelación anticipada depósito
1648,1,2025-10-01,2017,1,691001,EUR,-28.62,CR001302,Impuesto depósitos
1649,1,2025-10-01,2002,1,640001,EUR,-1475.46,CR0003,Intereses pagados depósito plazo fijo
1650,1,2025-10-01,2044,3,760012,EUR,66.63,CR0008,Comisión cancelación anticipada depósito
1652,1,2025-10-01,2016,1,760012,EUR,120.47,CR0008,Comisión cancelación anticipada depósito
1654,1,2025-10-01,2021,2,640001,EUR,-1773.93,CR0003,Intereses pagados depósito plazo fijo
1655,1,2025-10-01,2068,5,691002,EUR,-18.56,CR001301,Fondo garantía depósitos
1657,1,2025-10-01,2021,2,760011,EUR,215.15,CR0008,Comisión gestión depósito
1659,1,2025-10-01,2006,1,640001,EUR,-2942.46,CR0003,Intereses pagados depósito plazo fijo
1661,1,2025-10-01,2017,1,691001,EUR,-39.3,CR001302,Impuesto depósitos
1663,1,2025-10-01,2065,4,691001,EUR,-23.2,CR001302,Impuesto depósitos
1665,1,2025-10-01,2068,5,760012,EUR,132.98,CR0008,Comisión cancelación anticipada depósito
1666,1,2025-10-01,2018,1,760012,EUR,87.29,CR0008,Comisión cancelación anticipada depósito
1667,1,2025-10-01,2028,2,760012,EUR,95.28,CR0008,Comisión cancelación anticipada depósito
1669,1,2025-10-01,2055,3,691001,EUR,-23.41,CR001302,Impuesto depósitos
1671,1,2025-10-01,3013,1,760024,EUR,225.05,CR001104,Reparto internegocio banco 15%
1672,1,2025-10-01,3015,1,760022,EUR,657.3,CR0008,Comisión suscripción fondos
1674,1,2025-10-01,3015,1,760025,EUR,558.7,CR001104,Reparto internegocio fábrica 85%
1675,1,2025-10-01,3052,3,760021,EUR,478.05,CR0008,Comisión gestión fondos
1677,1,2025-10-01,3052,3,760025,EUR,406.34,CR001104,Reparto internegocio fábrica 85%
1678,1,2025-10-01,3012,1,760025,EUR,1610.43,CR001104,Reparto internegocio fábrica 85%
1679,1,2025-10-01,3016,1,760025,EUR,1032.7,CR001104,Reparto internegocio fábrica 85%
1682,1,2025-10-01,3056,4,760024,EUR,191.83,CR001104,Reparto internegocio banco 15%
1684,1,2025-10-01,3047,3,760022,EUR,371.01,CR0008,Comisión suscripción fondos
1686,1,2025-10-01,3047,3,760025,EUR,315.36,CR001104,Reparto internegocio fábrica 85%
1687,1,2025-10-01,3038,2,760021,EUR,1496.11,CR0008,Comisión gestión fondos
1690,1,2025-10-01,3058,4,760025,EUR,1377.66,CR001104,Reparto internegocio fábrica 85%
1692,1,2025-10-01,3065,4,760023,EUR,446.65,CR0008,Comisión reembolso fondos
1693,1,2025-10-01,3065,4,760024,EUR,67.0,CR001104,Reparto internegocio banco 15%
1695,1,2025-10-01,3047,3,760023,EUR,224.51,CR0008,Comisión reembolso fondos
1697,1,2025-10-01,3047,3,760025,EUR,190.83,CR001104,Reparto internegocio fábrica 85%
1698,1,2025-10-01,3010,1,760021,EUR,614.1,CR0008,Comisión gestión fondos
1700,1,2025-10-01,3010,1,760025,EUR,521.99,CR001104,Reparto internegocio fábrica 85%
1701,1,2025-10-01,3021,2,760021,EUR,556.04,CR0008,Comisión gestión fondos
1702,1,2025-10-01,3021,2,760024,EUR,83.41,CR001104,Reparto internegocio banco 15%
1703,1,2025-10-01,3021,2,760025,EUR,472.63,CR001104,Reparto internegocio fábrica 85%
1704,1,2025-10-01,3016,1,760024,EUR,280.58,CR001104,Reparto internegocio banco 15%
1705,1,2025-10-01,3014,1,760026,EUR,236.62,CR0008,Comisión distribución fondos
1709,1,2025-10-01,3026,2,760024,EUR,242.62,CR001104,Reparto internegocio banco 15%
1711,1,2025-10-01,3063,4,760023,EUR,359.85,CR0008,Comisión reembolso fondos
1713,1,2025-10-01,3063,4,760025,EUR,305.87,CR001104,Reparto internegocio fábrica 85%
1714,1,2025-10-01,3028,2,760026,EUR,101.29,CR0008,Comisión distribución fondos
1716,1,2025-10-01,3049,3,760026,EUR,247.57,CR0008,Comisión distribución fondos
1717,1,2025-10-01,3034,2,760026,EUR,176.2,CR0008,Comisión distribución fondos
1718,1,2025-10-01,3003,1,760022,EUR,765.12,CR0008,Comisión suscripción fondos
1719,1,2025-10-01,3003,1,760024,EUR,114.77,CR001104,Reparto internegocio banco 15%
1720,1,2025-10-01,3003,1,760025,EUR,650.35,CR001104,Reparto internegocio fábrica 85%
1723,1,2025-10-01,3046,3,760025,EUR,262.79,CR001104,Reparto internegocio fábrica 85%
1725,1,2025-10-01,3031,2,760024,EUR,75.81,CR001104,Reparto internegocio banco 15%
1728,1,2025-10-01,3032,2,760022,EUR,517.77,CR0008,Comisión suscripción fondos
1729,1,2025-10-01,3032,2,760024,EUR,77.67,CR001104,Reparto internegocio banco 15%
1730,1,2025-10-01,3032,2,760025,EUR,440.1,CR001104,Reparto internegocio fábrica 85%
1731,1,2025-10-01,3051,3,760021,EUR,1299.34,CR0008,Comisión gestión fondos
1732,1,2025-10-01,3051,3,760024,EUR,194.9,CR001104,Reparto internegocio banco 15%
1733,1,2025-10-01,3051,3,760025,EUR,1104.44,CR001104,Reparto internegocio fábrica 85%
1734,1,2025-10-01,3039,2,760025,EUR,529.1,CR001104,Reparto internegocio fábrica 85%
1736,1,2025-10-01,3035,2,760024,EUR,111.76,CR001104,Reparto internegocio banco 15%
1737,1,2025-10-01,3019,1,760024,EUR,106.56,CR001104,Reparto internegocio banco 15%
1739,1,2025-10-01,3066,5,760024,EUR,88.97,CR001104,Reparto internegocio banco 15%
1741,1,2025-10-01,3058,4,760023,EUR,391.46,CR0008,Comisión reembolso fondos
1743,1,2025-10-01,3058,4,760025,EUR,332.74,CR001104,Reparto internegocio fábrica 85%
1744,1,2025-10-01,3061,4,760021,EUR,1340.73,CR0008,Comisión gestión fondos
1745,1,2025-10-01,3061,4,760024,EUR,201.11,CR001104,Reparto internegocio banco 15%
1746,1,2025-10-01,3061,4,760025,EUR,1139.62,CR001104,Reparto internegocio fábrica 85%
1747,1,2025-10-01,3027,2,760026,EUR,105.89,CR0008,Comisión distribución fondos
1750,1,2025-10-01,3065,4,760023,EUR,554.41,CR0008,Comisión reembolso fondos
1751,1,2025-10-01,3065,4,760024,EUR,83.16,CR001104,Reparto internegocio banco 15%
1753,1,2025-10-01,3031,2,760021,EUR,1051.97,CR0008,Comisión gestión fondos
1755,1,2025-10-01,3031,2,760025,EUR,894.17,CR001104,Reparto internegocio fábrica 85%
1757,1,2025-10-01,3025,2,760025,EUR,1434.98,CR001104,Reparto internegocio fábrica 85%
1759,1,2025-10-01,3023,2,760023,EUR,501.95,CR0008,Comisión reembolso fondos
1761,1,2025-10-01,3023,2,760025,EUR,426.66,CR001104,Reparto internegocio fábrica 85%
1762,1,2025-10-01,3011,1,760026,EUR,87.71,CR0008,Comisión distribución fondos
1766,1,2025-10-01,3020,1,760024,EUR,114.61,CR001104,Reparto internegocio banco 15%
1767,1,2025-10-01,3020,1,760025,EUR,649.47,CR001104,Reparto internegocio fábrica 85%
1769,1,2025-10-01,3036,2,760024,EUR,286.27,CR001104,Reparto internegocio banco 15%
1771,1,2025-10-01,3032,2,760024,EUR,129.95,CR001104,Reparto internegocio banco 15%
1773,1,2025-10-01,3027,2,760024,EUR,178.23,CR001104,Reparto internegocio banco 15%
1777,1,2025-10-01,3025,2,760024,EUR,145.64,CR001104,Reparto internegocio banco 15%
1778,1,2025-10-01,3042,3,760024,EUR,220.43,CR001104,Reparto internegocio banco 15%
1779,1,2025-10-01,3059,4,760023,EUR,396.66,CR0008,Comisión reembolso fondos
1782,1,2025-10-01,3065,4,760025,EUR,1201.32,CR001104,Reparto internegocio fábrica 85%
1785,1,2025-10-01,3043,3,760024,EUR,50.19,CR001104,Reparto internegocio banco 15%
1787,1,2025-10-01,3001,1,760026,EUR,95.96,CR0008,Comisión distribución fondos
1793,1,2025-10-01,3043,3,760025,EUR,734.8,CR001104,Reparto internegocio fábrica 85%
1794,1,2025-10-01,3031,2,760021,EUR,765.42,CR0008,Comisión gestión fondos
1795,1,2025-10-01,3031,2,760024,EUR,114.81,CR001104,Reparto internegocio banco 15%
1796,1,2025-10-01,3031,2,760025,EUR,650.61,CR001104,Reparto internegocio fábrica 85%
1797,1,2025-10-01,3039,2,760023,EUR,535.34,CR0008,Comisión reembolso fondos
1798,1,2025-10-01,3039,2,760024,EUR,80.3,CR001104,Reparto internegocio banco 15%
1800,1,2025-10-01,3052,3,760025,EUR,1196.76,CR001104,Reparto internegocio fábrica 85%
1807,1,2025-10-01,3016,1,760025,EUR,502.79,CR001104,Reparto internegocio fábrica 85%
1808,1,2025-10-01,3048,3,760021,EUR,720.98,CR0008,Comisión gestión fondos
1809,1,2025-10-01,3048,3,760024,EUR,108.15,CR001104,Reparto internegocio banco 15%
1810,1,2025-10-01,3048,3,760025,EUR,612.83,CR001104,Reparto internegocio fábrica 85%
1811,1,2025-10-01,3011,1,760025,EUR,1662.1,CR001104,Reparto internegocio fábrica 85%
1814,1,2025-10-01,3006,1,760025,EUR,959.73,CR001104,Reparto internegocio fábrica 85%
1815,1,2025-10-01,3040,2,760021,EUR,617.94,CR0008,Comisión gestión fondos
1816,1,2025-10-01,3040,2,760024,EUR,92.69,CR001104,Reparto internegocio banco 15%
1818,1,2025-10-01,3052,3,760024,EUR,102.0,CR001104,Reparto internegocio banco 15%
1819,1,2025-10-01,3058,4,760024,EUR,278.43,CR001104,Reparto internegocio banco 15%
1820,1,2025-10-01,3063,4,760024,EUR,210.69,CR001104,Reparto internegocio banco 15%
